organ,brain
cough,unspecified
fever,unspecified
chills,unspecified
hemoptysis,unspecified
chest pain,chest
myalgia,unspecified
orthopnea,unspecified
palpitation,heart
dyspnea,lungs
respiratory failure,lungs
cardiorespiratory arrest,unspecified
clear breathing sounds,lungs
infiltration,lungs
halo sign,lungs
microbial growth,unspecified
fumigatus,lungs
altered mental status,unspecified
aphasia,brain
unresponsive,unspecified
hyponatremia,kidneys
hypertensive,heart
responsive,unspecified
move,nervous system
hypodensity,brain
hypothermia,body
mass,unspecified
left labium majus swelling,left labium majus
other alterations,unspecified
condition,unspecified
endocrine abnormalities,unspecified
enlargement,labial tissue
enlarged labial tissue,labial tissue
hypointense signal,unspecified
sphenoid sinus lesions,sinus
headaches,unspecified
coitus,unspecified
headache,head
nausea,gut
vomiting,gut
difficulty,brain
depression,unspecified
headache,unspecified
weight gain,unspecified
stria,skin
weight gain,unspecified
hypomenorrhea,reproductive system
galactorrhea,breast
hirsutism hypertension,unspecified
symptoms,unspecified
symptom1,skin
symptom2,unspecified
symptom3,unspecified
symptom4,unspecified
symptom5,unspecified
symptom6,brain
symptom1,unspecified
symptom2,head
symptom3,stomach
symptom1,unspecified
symptom2,unspecified
symptom3,unspecified
symptom4,brain
symptom1,unspecified
symptom2,unspecified
symptom3,unspecified
symptom4,unspecified
symptom5,brain
symptom1,unspecified
symptom2,unspecified
symptom3,unspecified
symptom4,brain
symptom5,brain
pain,right hip
painless,unspecified
difficulty,walking
osteophyte complexes,spine
lesions,lung parenchyma
mass,right lung
soft tissue wall thickening,stomach
metastases,liver
proximal gastric growth,stomach
metastasis,unspecified
rash,unspecified
pedal edema,unspecified
diarrhea,unspecified
cough,unspecified
breathlessness,unspecified
tumor,lung
lesion,brain
altered sensorium,brain
amenorrhea,unspecified
headache,brain
pain,brain
neck stiffness,neck
nausea vomiting,unspecified
changes in,unspecified
double vision,eye
fevers,unspecified
weight loss,unspecified
night sweats,unspecified
weakness,muscle
numbness,unspecified
ptosis,eye
facial nerve palsy,face
sensation,trigeminal nerve
fell,unspecified
bleeding,pelvic vessels
hematoma,descending aorta
descending aortic aneurysm,aorta
bradycardia,unspecified
poor,tissue
pulmonary embolism,pulmonary
trauma,unspecified
abnormal appearance,kidneys
fibrosis,parenchyma
intact,glomeruli
intact,tubules
intact,vessels
chest pain,heart
mass,lung
mass,lung
tumor,unspecified
cyst,unspecified
hypotension,pericardium
bleeding,pericardium
cardiac tamponade,pericardium
hole,pericardium
headaches,unspecified
visual loss,unspecified
migraine headache,brain
hypothyroidism,thyroid
infarction,brain
hemorrhage,brain
peripheral neurologic deficit,unspecified
headache,unspecified
bilateral pelvic sensitivity,pelvis
mass,pelvis
mass,pelvis
adnexal pathologies,unspecified
lesion,adnexa
dysarthria,unspecified
crying,unspecified
eye contact,unspecified
interact,unspecified
gastrointestinal discomfort,gastrointestinal
constipation,colon
dry knot,colon
anal fissure,anus
reflux,esophagus
terrified,unspecified
choke,throat
worry,unspecified
choking,throat
slow,gastrointestinal
restrictive in,unspecified
resistant,unspecified
anxious,unspecified
anxiety,unspecified
fear,unspecified
eating e,unspecified
symptom,change of personality
organ,unspecified
symptom,loss of weight
organ,unspecified
symptom,mass
organ,cerebellar
bloating epigastric ache,abdomen
nausea,abdomen
vomiting,abdomen
left flank ache,abdomen
satiety,abdomen
upper abdominal tenderness,abdomen
distention,abdomen
hematuria,kidney
proteinuria,kidney
abnormalities,unspecified
symptom,headache
organ,brain
symptom,injury
organ,unspecified
symptom,ecchymosis
organ,skin
symptom,ecchymosis
organ,skin
symptom,stridorous
organ,lungs
symptom,hypotension
organ,circulatory
symptom,bleeding
organ,vertebral
symptom,hematoma
organ,vertebral
symptom,swelling
organ,neck
symptom,crepitus
organ,neck
symptom,retropharyngeal hematoma
organ,vertebral
itching,unspecified
tingling sensation,unspecified
difficulty in walking,lower limbs
prickling sensation,upper limbs
walking abnormalities,unspecified
numbness,unspecified
fatigue aggression,unspecified
loss of energy,unspecified
quadriparesis,neurological
numbness,upper extremities
sensory loss,upper extremities
incitement,unspecified
slow thought process,unspecified
dyspnea,unspecified
well,unspecified
constipation,unspecified
malnourished hypoxemic,lung
hypotonic,muscle
cry,larynx
areflexia,spine
levocurvature,spine
dysphagia,unspecified
dysphonia,unspecified
dyspnea,unspecified
mass,oropharynx
pain,lower limb
tender,unspecified
fluctuation,unspecified
leukocoria,eye
hemorrhage,eye
corneal opacity,eye
buphthalmia,eye
retinal detachment,eye
vascular leakage,eye
symmetrical,unspecified
transparent,lens
bright lenses,lens
unable to break,plaque
occluded,coronary artery
lesions,coronary artery
stenosis,SVG
stenosis,SVG
stenosis,SVG
sign of,unspecified
embolization,unspecified
complications,unspecified
reduction,unspecified
stable conditions,unspecified
patent,graft
calcified plaque,SVG
burr,unspecified
abnormality,unspecified
tumor,face
tumor,neck
polyhydramnios,unspecified
tumor,intracranial
intracranial titmorous lesion,unspecified
bleeding,unspecified
swelling,nose
fever,unspecified
nasal obstruction,unspecified
bleeding,unspecified
abnormality,nose
mass lesion,nose
eroded,base of the skull
mass,base of the skull
destruction,base of the skull
hypospadias,penis
cryptorchidism,scrotum
affective symptoms,unspecified
poor sleep quality,brain
anhedonia,brain
loss of appetite,stomach
stomach pain,stomach
fatigue,unspecified
depression,brain
discomfort,mouth
ulcer,mouth
burning sensation,mouth
sensitivity to spicy,mouth
tired,unspecified
pale,unspecified
crying,unspecified
cough,lungs
mass,lung
invasion,mediastinum
enlarged lymph nodes,mediastinum
enlarged lymph nodes,supraclavicular region
leukopenia,bone marrow
loss of appetite,unspecified
lesion,lung
enhancement foci,brain
seizure,unspecified
seizure,unspecified
difficulty,vision
peripheral,vision
headache,unspecified
tumor,unspecified
ventricular enlargement,cerebral ventricles
enlargement,head circumference
temporal brain atrophy,brain
thin corpus callosum,corpus callosum
psychomotor agitation,unspecified
delusional ideation confusion aggressive behavior,unspecified
mood elevation with dysphoria,unspecified
high blood pressure,brain
tachycardia elevation of body temperature,brain
elevation of body temperature,unspecified
significant elevation of creatine phosphokinase,muscle
alterations,unspecified
hematuria,unspecified
skin bruising,easy bruising
fatigue,unspecified
dizziness,unspecified
leg swelling,unspecified
hypokalemia,kidneys
adverse events,unspecified
bruising,lower extremities
cortical atrophy,brain
activity,brain
altered mental status,brain
hypertensive,unspecified
hyperglycemic,unspecified
left upper quadrant pain,spleen
abdominal pain,spleen
inflammatory marker levels,unspecified
torsion,spleen
embolism,spleen
inflammatory marker levels,unspecified
motor,unspecified
speech delays,unspecified
hypotonia,unspecified
ataxic gate,unspecified
falls,unspecified
autistic features,unspecified
hypersensitive to noise,unspecified
strabismus,eye
night sweats,unspecified
feverishness,body
weight loss,unspecified
arm twitching,right arm
preserved consciousness,brain
breathlessness,lungs
pyrexia,body
rash,skin
tachypneic,lungs
semirhythmic contractions,face
pancytopenia,blood
hyperferritinemia,blood
macrophage activation,bone marrow
neck mass,neck
headaches,unspecified
metastasis,cervical
brain metastasis,brain
fatigue,unspecified
dyspnea,unspecified
anemia,bone marrow
pulmonary atresia,lung
bleeding,unspecified
tachypnea,lungs
tachycardia,heart
respiratory distress,lungs
pale,skin
triphalangeal thumb,hand
diastolic murmur,heart
electrolyte imbalance,unspecified
neurological signs,unspecified
narrow,unspecified
body tremors,unspecified
menace response,eye
other abnormalities,unspecified
has urine,unspecified
stool incontinence,unspecified
nerve palsy,abducens
ataxia,unspecified
vermian dysgenesis,cerebellum
tooth eruption,mouth
apnea,unspecified
tachycardia,unspecified
right lung mass,lung
right lung nodular opacity,lung
mediastinal lymph node conglomerates,mediastinum
lesions,lung
cns involvement,brain
mandibular asymmetry,mandible
mandibular projection,mandible
passive lip seal,unspecified
angle,unspecified
malocclusion,unspecified
anterior crowding,unspecified
contraction,teeth
bone loss,bone
growth,unspecified
symptom,confusion
value,unspecified
symptom,difficulty finding words
value,unspecified
symptom,brain lesions
value,brain
symptom,lung lesions
value,lung
symptom,nodules
value,lung
paresthesia,unspecified
gait disturbances,unspecified
hypersomnia general weakness exhaustion,unspecified
lack of concentration,unspecified
sensory ataxia,unspecified
steppage,unspecified
hyperintensities,spinal cord
scrotal mass,scrotum
painless scrotal mass,scrotum
voiding difficulty,bladder
vhld,unspecified
masses,body
cyst,kidney
cysts,kidney
right testis shrinking,testis
parenchyma,testis
atrophy,testis
hypervascular area,epididymis
cysts,epididymis
echogenic septa,epididymis
varicose veins,unspecified
tumor,epididymis
adhesion,testis
cysts,kidney
mass,epididymis
changes,testis
tumoral mass,epididymis
mass,epididymis
cystic foci,kidney
cysts,kidney
recurrence,unspecified
metastasis signs,unspecified
dilatation,retina
retinal angioma,retina
mass,brain
enhancement,brain
fig,sclerae
abnormal,unspecified
involvement,periodontal
decay,unspecified
edentulous,maxillary
occlusion,unspecified
healthy,unspecified
gag reflex,unspecified
unable to wear,prosthesis
prosthesis,unspecified
periosteal,unspecified
forcep,unspecified
bony defect,unspecified
bony voids,unspecified
gut sutures,unspecified
complications,unspecified
gingival inflammation,gingiva
bleeding,unspecified
drainage,unspecified
mobility,implant
healing,unspecified
pain,popliteal area
sedentary,unspecified
lower limb pain,lower limbs
neurologic sign,unspecified
anemia,unspecified
thrombocytopenia,unspecified
pe,unspecified
thromboembolism,pulmonary lobe
adrenal masses,adrenal
hematomas,adrenal
lesion,occipital
right occipital hyperdensity,occipital
thrombotic residuals,gastrocnemius veins
headache,unspecified
clumsiness,hand
numbness,face
reduced sensitivity,face
anemia,unspecified
hypereosinophilia,unspecified
slightly abnormal finding,unspecified
diffusion restriction,brain
lesion,cerebellum
excess blasts,unspecified
cks1b,unspecified
abnormal,unspecified
cognitive complaints,unspecified
forgetting,brain
tremor,arms
gait instability,brain
sluggish movements,brain
movement,arms
cirrhosis,liver
visual hallucinations,brain
confabulations,brain
emotional blunting,brain
rigidity,brain
myoclonus,brain
hypomimia,face
dysarthric speech,brain
atrophy,brain
hyperintensities,brain
earache fever,unspecified
altered consciousness,unspecified
neck stiffness,neck
aphasia,brain
gaze deviation,brain
gait impairment,brain
dysconjugate eye movements,brain
antenatal illness,unspecified
dysmorphic features,unspecified
movement,lower limbs
interhemispheric fissure absence,brain
agenesis,corpus callosum
platybasia,skull
herniation,brainstem
widened foramen magnum,foramen magnum
symptom,headaches
organ,unspecified
symptom,hypertension
organ,unspecified
symptom,headaches
organ,unspecified
symptom,suprasellar mass
organ,brain
cognitive impairment,unspecified
functional deterioration,unspecified
worsening behavior,unspecified
hyporexia,stomach
psychomotor agitation,unspecified
apathy,unspecified
euphoria,unspecified
psychotic symptoms,unspecified
disorientation,unspecified
perambulation,unspecified
frontal lobe involvement,brain
epigastric pain,abdomen
symptoms,unspecified
vomiting,stomach
bloody content,stomach
weight loss,unspecified
tenderness,abdomen
mass,abdomen
bowel sound,colon
distended compressed,stomach
displacement,stomach
abdominal cavity distended stomach,unspecified
ball of hair,stomach
irrigation,unspecified
closed,unspecified
pus,wound
cellulites,wound
psychiatric complains,brain
mass lesion,forearm
extension lag,metacarpophalangeal joint
swelling,forearm
chest pain,unspecified
responsive,unspecified
ischemia,whole body
high,arterial blood pressure
hypothermia,unspecified
m,unspecified
lesions,bladder
lesions,prostatic fossa
lesions,bladder
skin lesions,unspecified
lesions,osseous
mediastinal lymphadenopathy,right hilar
intracranial metastases,brain
right ear pain,ear
frontal headache,head
right facial pain,facial
painful extraocular movements eoms,unspecified
right decreased vision,eyes
drainage,nasal cavity
hand motion vision,eyes
right eye eoms,eyes
ptosis,eyes
excyclotorsion,eyes
soft tissue thickening,optic canal
indistinctness of fat,fat
bone defect,sphenoidal sinus
opacification,maxillary antrum
contact,hip
hyperlipidemia,unspecified
loss,unspecified
granulation,unspecified
wound,unspecified
vashe,unspecified
formation,unspecified
comedones,unspecified
right upper quadrant RUQ abdominal pain,abdomen
mass,liver
abdominal pain,abdomen
ruq tenderness,abdomen
right epigastric pain,abdomen
resectable,liver
lesion,liver
liver tumor,liver
left lateral segment hypertrophy,liver
ligated,unspecified
transected,unspecified
encircled,unspecified
suture,unspecified
reperfused,unspecified
diarrhea,unspecified
failure to thrive,unspecified
lymphopenia,blood
candidiasis,mouth
viral shedding,unspecified
effusion,pericardial
draining,ears
leucopenia,blood
loss of neck support,neck
weakness,lower limbs
seizures,brain
leucopenic,blood
lymphopenic,blood
thalamus patches,brain
yellowing,spleen
conjunctival pallor,liver
tumor,breast
nipple discharge,breast
vascular invasion,unspecified
dyspnea,lung
dyspnea at rest,lung
chest pain,heart
pulmonary aggregates,lung
leukocytosis,bone marrow
thrombocytopenia,bone marrow
transaminases,liver
right ventricular dysfunction,heart
anemia,bone marrow
atrial fibrillation,heart
symptoms,unspecified
rash,skin
vesicular eruption,skin
fever,body
leukemia,bone
confusion,brain
delirium,brain
lymphocytosis,bone
flair hyperintensity,brain
nasal bleeding,nose
changes,oxygen
embolized,lung
occlusion,PAVM
complications,unspecified
cerebral ventriculomegaly,brain
hypotonic,unspecified
feeding problems,gastrointestinal
capillary,skin
hypotonia,muscles
head growth,brain
growth,endocrine
compulsive behaviors,unspecified
temper tantrums,unspecified
puberty,endocrine
palpitations,heart
tachycardia,heart
slightly,unspecified
macrocephaly,brain
hairline,skin
palpebral fissures,eyes
eyelids,skin
columella malocclusion of upper and lower incisors,oral
pointed chin genua valga,skeletal
corpus callosum agenesis,brain
nystagmus,unspecified
visual abnormalities,unspecified
visual problems,unspecified
both eyes ou,eyes
lines,unspecified
thin,retina
retinal tears,retina
holes,retina
tilted optic nerve,optic nerve
epithelium rpe mottling,rpe
central macular atrophy,macula
retinal tear,retina
detachment,retina
hyperfluorescence,retina
rpe window defects,rpe
depressed responses,retina
myopic,eyes
error,unspecified
retinal detachment,retina
rpe changes,rpe
thinning,retina
retinal dystrophy,unspecified
achromatopsia,unspecified
symptom,pulmonary nodules
organ,lungs
symptom,lesions
organ,bone
symptom,mass
organ,cerebellum
symptoms,anemia
organ,uterus
symptom,symptoms
organ,unspecified
symptom,endometrium
organ,unspecified
symptom,proliferation
organ,endometrium
symptom,white fibrous fasciculated
organ,polyp
symptom,stroma
organ,endometrium
symptom,atypia
organ,endometrium
memory impairment,unspecified
forgetting names of people,unspecified
forgetting objects,unspecified
forgetting home address,unspecified
forgetting way of cooking,unspecified
difficulty in recalling names of everyday objects,unspecified
difficulty in recalling how to write words,unspecified
left temporal lobe atrophy,brain
left enlargement of the aqueduct of Sylvius,brain
bilateral hippocampal reduction,brain
global enlargement of CSF spaces,brain
right posterior scalp cyst,scalp
cosmesis,scalp
painless,unspecified
painless,unspecified
nausea,unspecified
fatigue,unspecified
nausea,unspecified
weight loss,unspecified
cough,unspecified
work of breathing,lungs
disease recurrence,right paraspinal LN
involvement,mediastinal LNs
involvement,mediastinal LN
involvement,liver
involvement,heart
involvement,stomach
involvement,ileum
involvement,colon
involvement,omentum
involvement,right ovary
involvement,neck
involvement,adrenal glands
involvement,pelvic peritoneum
hypermetabolic activity,posterior occiput
hypermetabolic activity,right posterior cervical LN
hypermetabolic activity,right lower lung lobe parenchymal nodule
hypermetabolic activity,mediastinal LN
hypermetabolic activity,right lung
hypermetabolic activity,unspecified
nodal metastases,posterior neck
perineural invasion,spinal accessory nerve
jugular venous invasion,MPTT
lesions,lungs
lesions,liver
lesions,heart
lesions,stomach
lesions,ileum
lesions,colon
lesions,omentum
lesions,right ovary
lesions,neck
lesions,adrenal glands
lesions,pelvic peritoneum
lesions,unspecified
response,unspecified
proliferation,unspecified
tumor,unspecified
alteration,unspecified
symptomatic,unspecified
abdominal pain,unspecified
distension,unspecified
vomiting,unspecified
diarrhea,bowel
hypertension,unspecified
weakness,brain
swelling,inguinal region
cough,unspecified
intestinal obstruction,small bowel
mass,bladder
superior mesenteric artery occlusion,mesenteric artery
symptom,headache
organ,unspecified
symptom,blurred vision
organ,brain
symptom,memory loss
organ,brain
symptom,headache
organ,unspecified
symptom,blurred vision
organ,brain
lethargy,unspecified
weakness,unspecified
dysphagia to,esophagus
weight loss,unspecified
coughing,esophagus
choking,esophagus
stuck,esophagus
dysphagia,esophagus
breathing,lungs
hypoxic,lungs
fever,unspecified
tachycardia,unspecified
hypotension,unspecified
aspiration event,unspecified
stabilization,unspecified
predominance,lungs
headache,unspecified
hypertension,unspecified
back pain,unspecified
altered consciousness,brain
pale,conjunctiva
chest pain,heart
SAM,mitral valve
anemia,unspecified
gastrointestinal hemorrhage,unspecified
coma,brain
fluid resuscitation,unspecified
pea,heart
anemia HA,unspecified
thickened interventricular septum,heart
thickened interventricular septum,heart
chest pain,heart
motion,mitral valve
chest pain,unspecified
left lung mass,left lung
left upper lobe mass,left lung
bone pain,bone
tumor,left upper lobe
metastases,bone
avidity,unspecified
tumor,lymph nodes
hemoptysis,unspecified
hypotension,unspecified
ab fistula formation,trachea
hemoptysis,aorta
endoleaks,unspecified
type 2 endoleak,brachiocephalic artery
rupturing,unspecified
fetal distress,unspecified
tachypnea,lungs
acidosis,blood
emesis,gastrointestinal system
rash,skin
abnormal movements,brain
seizures,brain
movement disorder,brain
dystonia,brain
choreoathetosis,brain
feeding difficulties,digestive system
murmur,heart
hyperammonemia,liver
cardiomyopathy,heart
bilateral striatal lesions,brain
lower extremity weakness,lower extremities
paresthesia,unspecified
gait disorder,unspecified
rectal disorder,rectum
numbness,unspecified
motor weakness,iliopsoas muscle
trauma,unspecified
hypertension,blood pressure
acromegaly,unspecified
opll,spine
protrusion nose,nose
lip enlargement,lips
mandibular protrusion,mandible
thickening,palm
headache,unspecified
sweating,unspecified
fatigue,unspecified
s phenomenon,unspecified
clonus,lower extremities
spinal cord lesions below the t10 level,spinal cord
barely able to walk on,unspecified
glycemic status,unspecified
abnormalities,liver
stridorous breath sounds,lungs
pupils,eyes
cough,lungs
gag reflex,pharynx
bradycardia,heart
herniation,brain
hypoxia,lungs
injuries,unspecified
bleeding,gastroesophageal junction
blood,multiple organs
widening,superior right mediastinum
loss of definition of,right upper lobe
absence,minor fissure
blood,right mainstem bronchus
inflammation,unspecified
ischemic changes,gastroesophageal junction
ischemia,esophagus
intracranial hemorrhage,brain
edema,brain
curvature,stomach
fever,unspecified
rash,face
rash,chest
oral ulcers,unspecified
mucocutaneous involvement,unspecified
rashes,unspecified
allergic reaction,unspecified
fever spikes,unspecified
hemophagocytosis,bone marrow
hemophagocytosis,lymph node
macrophages,bone marrow
macrophages,lymph node
fever cytopenia,unspecified
fever,unspecified
oral ulcers alopecia,unspecified
fever,unspecified
skin,unspecified
back pain,unspecified
dyspnea,unspecified
hypertension,unspecified
fibromyalgia,unspecified
cough,lung
weight loss,unspecified
headache,unspecified
dyspnea,unspecified
rales,lungs
mediastinal lymph node involvement,mediastinum
lymph node involvement,mediastinum
border invasion,lung
hyponatremia,unspecified
siadh,k
hypocortisolism,adrenal
t4,thyroid
sleep,unspecified
cough,lung
blood,lung
obstructive pattern,lung
infiltrates,lung
tumorlets,lung
difficulties,brain
complaints,brain
symptom,headache
organ,forehead
symptom,headache
organ,temporal region
symptom,right temporal vision loss
organ,eye
symptom,leaking
organ,engine
symptom,loss of peripheral vision
organ,eye
symptom,infarcts
organ,occipital lobe
symptom,hemorrhagic transformation
organ,unspecified
discharge,umbilicus
fecaluria,unspecified
urination,unspecified
ileal stricture,ileum
ileorectal fistula,unspecified
ileal lesion,ileum
fistula,cecum
abscess formation,urachus
pain,unspecified
lesion,unspecified
ulcer,ileum
inflammation,bladder
symptom,pararectal tumor
value,unspecified
symptom,urinary
value,kidney
symptom,gastrointestinal symptoms
value,small intestine
symptom,mass
value,rectum
symptom,mass
value,perineum
symptom,delayed
value,stomach
symptom,arterial enhancement
value,heart
symptom,fibrous
value,unspecified
symptom,metastasis
value,lungs
depression,unspecified
cognitive impairment,unspecified
bradypsychia,brain
behavior disorder,unspecified
memory loss,unspecified
depressive facies,face
monotonous speech,cerebrum
dysprosodic speech,cerebrum
gesture ideomotor apraxia,brain
aortic murmur,heart
pseudobulbar speech,brain
hypoplastic left kidney,kidney
iga,unspecified
isohaemagglutinins,unspecified
memory,unspecified
lowered,unspecified
clinical response,unspecified
interstitial lung inflammation,lung
wear,unspecified
effect,unspecified
pregnancy peripheral swelling,leg
lumbar back pain,spine
right foot weakness,lower extremities
chlamydia,unspecified
enhancement,cauda equina roots
abdominal pain,abdomen
nausea vomiting,unspecified
obstipation,small bowel
tenderness,abdomen
yellowish discoloration,skin
mass,liver
muscle weakness,unspecified
inactivity,unspecified
hypotonia,unspecified
seizure,unspecified
abdominal pain,appendix
pain,right lower abdomen
pain,flank area
pain,bilateral flank area
pain,right ureteral orifice
pain,left ureter
fever,unspecified
vomiting,unspecified
abdominal tenderness,right lower abdomen
neutrophilia,unspecified
fecalith,appendix
ascites,abdomen
pseudomonas aeruginosa,unspecified
abdominal discomfort,unspecified
poor appetite,unspecified
vomiting,unspecified
hydronephrosis,both kidneys
abscess,unspecified
oliguria,kidneys
ureteral stone formation,right ureter
obstructing stones,right ureter and left ureter
hydronephrosis,left kidney
kinking,right Double-J catheter
blood clot,right ureter
ascites,abdomen
seizures,unspecified
complications,unspecified
delay,unspecified
partial neck,neck
hand opening,hand
making cooing sounds,unspecified
clonic seizures,unspecified
dysmorphic features,head
nasal bridge low set,nasal bridge
high arched palate,palate
philtrum figure,unspecified
irritability,brain
visual fixation nystagmus central hypotonia,eyes
choreoathetoid movements,brain
skeletal anomalies,skeletal system
slow waves background activity,brain
epileptiform discharges,brain
atrophy,brain
lesions,brain
missense variation,DNA
neurological deterioration,unspecified
paralysis,arm
paralysis,left arm
paralysis,right arm
dysarthria,unspecified
facial diplegia,facial
abnormalities,unspecified
lesions,unspecified
diffusion restriction,brain
neurological sequelae,unspecified
amounts of blood,unspecified
anemia,unspecified
apoptotic bodies,colons
asymptomatic,unspecified
abdominal cramping,unspecified
anger,unspecified
anorectal junction ulcers,unspecified
arrest,unspecified
arterioles,unspecified
bleeding,unspecified
bleeding vessel,unspecified
bone marrow,unspecified
chimerism,unspecified
colitis,unspecified
colonoscopy,unspecified
confusion,unspecified
cytopenias,unspecified
crypt regenerative features,unspecified
crypt dropout,unspecified
cytopenias,unspecified
delirium,unspecified
diarrhea,colon
distortion,unspecified
endothelial,unspecified
erosions,unspecified
Granulation,unspecified
hematochezia,unspecified
hemorrhoids,unspecified
hemic,unspecified
hormone,unspecified
hysteresis,unspecified
ilececal valve ulceration,unspecified
ileitis,unspecified
inability to,unspecified
injury,unspecified
internal hemorrhoids,unspecified
intimal edema,unspecified
intestinal,unspecified
lactate dehydrogenase,unspecified
lightheadedness,unspecified
microangiopathic changes,unspecified
mucoid intimal edema,unspecified
myeloma relapse,unspecified
parenchyma,unspecified
perivascular,unspecified
platelet count,unspecified
pneumatosis intestinalis,unspecified
remission,unspecified
schistocytes,unspecified
stool output,unspecified
subendothelial expansion,unspecified
submucosa,unspecified
thrombocytopenia,unspecified
thrombosed arterioles,unspecified
thrombosis,unspecified
tissue repair,unspecified
toxicity,unspecified
unspecified,unspecified
very good partial response,unspecified
visceral angiogram,unspecified
warfarin,unspecified
wireless capsule endoscopy,unspecified
difficulty in,lower extremity
ankle clonus,left
visual hallucinations,unspecified
seizures,unspecified
rhythmic jerking movements,unspecified
head nods,unspecified
shakes,unspecified
syncope,unspecified
intracranial bleed,unspecified
stroke,unspecified
ratio alteration,renal
electrolyte derangements,renal
status epilepticus,unspecified
altered mental status,unspecified
abdominal pain,unspecified
diarrhea,sigmoid colon
hematochezia,sigmoid colon
lower fever,unspecified
mass,abdomen
fistulous communication,sigmoid colon and ileum
enlarged pelvic lymph nodes,pelvis
narrow,tract between small intestine and sigmoid colon
thickened,sigmoid colon
lesion,sigmoid colon
ulceration,sigmoid-rectal junction to segment 12 cm above the anus
fistula,sigmoid-ileum
adhesion,sigmoid colon
able to feel,arm
local area did,arm
numbness,hand
numbness,arm
wasting,hand muscles
weakness,hand
loss,ulnar nerve
ulnar nerve injury wasting,hand muscles
muscles of the hand a,hand
position,fingers
and small,fingers
numbness,arm
scar tissue,arm
fig,unspecified
ulnar nerve palsy,ulnar nerve
nerve,ulnar nerve
scar tissue,arm
damaged nerve fascicles,ulnar nerve
neuroma,ulnar nerve
inability to conduct,nerve
neuroma,ulnar nerve
fusiform,nerve
thickened,nerve
hard unlike,nerve
numbness,hand
tinel s sign,unspecified
metastatic,liver
recurrence,unspecified
nodules,liver
lesions,liver
lesions,liver
hilar lymph node metastases,lymph nodes
tumor,liver
response,unspecified
disappearance,unspecified
cystic transformation,unspecified
pulmonary neoplastic lesions,lungs
tumor,liver
dual,unspecified
haze,brain
headache,brain
symptom,headache
organ,unspecified
symptom,lesion
organ,cerebellum
anemia,unspecified
appearance,thyroid
anisopoikilocytosis,unspecified
c,unspecified
cells,unspecified
hb,unspecified
haptoglobin,unspecified
hypochromia,hemoglobin
jaundice,unspecified
migrating,unspecified
psoriasis,skin
splenomegaly,unspecified
thrombocytopenia,platelet
thyroid nodule,thyroid
occipital headache,unspecified
coughed,unspecified
sneezed,unspecified
shouted,unspecified
bent down or turned around quickly,unspecified
headache,unspecified
poor feeding,unspecified
cough difficulty in,unspecified
faltering growth fall,unspecified
faltering growth,unspecified
pale irritable tachypnoeic,unspecified
tachycardic,heart
hypocalcemia,heart
rickets,bones
tachycardia systolic murmur,heart
cardiomegaly,heart
hypokinesia,heart
t,unspecified
memory problems,unspecified
dysarthria,unspecified
difficulty in planning,brain
jaundice,unspecified
hyperbilirubinemia,liver
sludge,bile ducts
liver fibrosis,liver
cystic structure,liver
cyst,unspecified
contrast,unspecified
extraperitoneal perforation,unspecified
cystic dilatation,bile duct
communication,duodenum
jaundice,liver
diplopia,eyes
decreased visual acuity,eyes
painless protrusion,eye
conjunctival congestion,eyes
proptosis,eye
hemicranial headache,brain
restricted upward movement of left eye-ball,eye
corneal sensitivity,eye
pulsation or thrill,eye
orbital ultrasonography,orbit
MRI of the brain and orbits,brain
cystic lesion,brain and orbit
short stature,unspecified
suprasella lesion,brain
Abdominal Pain,abdomen
Fever,unspecified
Loss of Appetite Vomiting,stomach
Bowel Movement,unspecified
Constipation,colon
Leukocytosis,blood
Dilation,bile duct
Mass,abdomen
Pus,bladder
Fever,unspecified
tremor,unspecified
ataxia,unspecified
injuries,unspecified
cognitive abnormalities,brain
psychiatric symptoms,brain
swelling abdomen,abdomen
headache,head
headache nausea,head
vomiting,unspecified
vision changes gait difficulties,unspecified
weakness,unspecified
ataxia,unspecified
memory problems sensory abnormalities,unspecified
nuchal rigidity,neck
neurologic deficits,unspecified
cerebelli meningeal metastasis,cerebellum
edema,cerebellum
fever,unspecified
cephalgia,none
cough,lungs
hypertonia,unspecified
crackles,lungs
infiltrates,lungs
involvement,lungs
leukocytosis,unspecified
anemia,blood
fluid formation putrid secretion,right lower lobe
lymphocytosis neutrophilia,blood
eosinophilia,blood
cavitations,lungs
nausea vomiting fever,unspecified
seizures,brain
right arm paresthesia,arm
motoric weakness,muscles
monolymphocytic reaction,cerebrospinal fluid (csf)
nausea vomiting,unspecified
headache,unspecified
drowsiness,cerebrum
fever,unspecified
confusion,cerebrum
arthralgia malar rash,joints skin
hypertension,cardiovascular
lesions,brain
enlarged,liver
sepsis,unspecified
hyperpyrexia,unspecified
sore throat,pharyngeal
dyspnea,lungs
impaired consciousness,brain
stupor,brain
jaundice,liver
dry mucous membranes,throat
pharyngeal hyperemia,pharynx
left laterocervical lymphadenopathy,lymph nodes
tachypnea,lungs
hepatosplenomegaly,liver spleen
thrombocytopenia,blood
pulmonary alterations,lungs
pericardial effusion,heart
mediastinal lymphadenopathy,lymph nodes
abscess,throat
thrombosis,jugal vein
anemia,blood
inflammation,unspecified
hyperdynamic septic state,blood
damage,unspecified
cavitary lungs lesions,lungs
liver lesions,liver
spleen lesions,spleen
symptom,right frontal headaches
organ,unspecified
symptom,activity
